crop_type,polygon_ids
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,782
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Rice,783
Sorghum,784
Sorghum,784
Sorghum,784
Sorghum,784
Sorghum,784
Sorghum,784
Sorghum,784
Sorghum,784
Sorghum,784
Sorghum,784
Sorghum,784
Sorghum,784
Sorghum,784
Sorghum,784
Sorghum,784
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,785
Rice,786
Rice,786
Rice,786
Rice,786
Rice,786
Rice,786
Rice,786
Rice,786
Rice,786
Rice,786
Rice,787
Rice,787
Rice,787
Rice,787
Rice,787
Rice,787
Rice,787
Rice,787
Rice,787
Rice,787
Rice,787
Rice,787
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,788
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,789
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Rice,790
Fallow,801
Fallow,801
Fallow,801
Fallow,801
Fallow,801
Fallow,802
Fallow,802
Fallow,802
Fallow,803
Fallow,803
Fallow,803
Fallow,803
Fallow,803
Fallow,805
Fallow,807
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Maize,808
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Sorghum,809
Fallow,821
Fallow,822
Fallow,823
Fallow,823
Fallow,824
Fallow,824
Fallow,824
Fallow,824
Fallow,825
Fallow,825
Fallow,825
Fallow,825
Fallow,826
Fallow,826
Fallow,827
Fallow,827
Fallow,828
Fallow,828
Fallow,828
Fallow,829
Fallow,829
Fallow,830
Fallow,830
Fallow,830
Fallow,831
Fallow,831
Fallow,831
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,832
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Maize,833
Beans,834
Beans,834
Beans,834
Beans,834
Beans,834
Beans,834
Beans,834
Beans,834
Beans,834
Beans,834
Beans,834
Beans,834
Beans,834
Beans,834
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Beans,835
Millet,836
Millet,836
Millet,836
Millet,836
Millet,836
Millet,836
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize,837
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Maize / Beans,839
Rice,1176
Rice,1176
Rice,1176
Rice,1176
Rice,1176
Rice,1176
Rice,1176
Rice,1176
Rice,1177
Rice,1177
Rice,1177
Rice,1177
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Sorghum,1178
Maize,1179
Maize,1179
Maize,1179
Sorghum,1180
Sorghum,1180
Rice,1181
Groundnuts,1182
Groundnuts,1182
Groundnuts,1182
Groundnuts,1182
Maize,1183
Maize,1183
Maize,1183
Maize,1183
Maize,1183
Maize,1183
Maize,1183
Maize,1183
Maize,1183
Maize,1183
Maize,1183
Maize,1183
Maize,1183
Maize,1183
Maize,1183
Maize,1184
Maize,1184
Maize,1184
Groundnuts,1185
Groundnuts,1185
Groundnuts,1185
Sorghum,1186
Sorghum,1186
Sorghum,1186
Sorghum,1186
Sorghum,1186
Sorghum,1186
Sorghum,1186
Sorghum,1186
Sorghum,1186
Sorghum,1186
Sorghum,1186
Sorghum,1186
Sorghum,1186
Beans,1187
Beans,1187
Beans,1187
Beans,1187
Maize,1188
Maize,1188
Maize,1188
Maize,1188
Maize,1188
Maize,1188
Maize,1188
Maize,1188
Maize,1188
Maize,1188
Maize,1188
Maize,1188
Maize,1188
Groundnuts,1189
Groundnuts,1189
Groundnuts,1189
Groundnuts,1189
Groundnuts,1189
Groundnuts,1189
Groundnuts / Beans,1190
Beans,1191
Beans,1191
Beans,1191
Beans,1191
Maize / Beans,1192
Groundnuts,1193
Groundnuts,1193
Groundnuts,1193
Groundnuts,1193
Groundnuts,1193
Groundnuts,1193
Groundnuts,1193
Groundnuts,1193
Groundnuts,1193
Groundnuts,1193
Groundnuts,1193
Groundnuts,1193
Groundnuts,1193
Groundnuts,1193
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Sorghum,1194
Beans,1195
Beans,1195
Beans,1195
Beans,1195
Beans,1195
Beans,1195
Beans,1195
Beans,1195
Beans,1195
Beans,1195
Beans,1195
Beans,1195
Groundnuts,1196
Millet,1197
Millet,1197
Millet,1197
Millet,1197
Rice,1198
Rice,1198
Rice,1198
Rice,1198
Rice,1198
Rice,1198
Rice,1198
Rice,1198
Rice,1198
Rice,1198
Rice,1198
Rice,1198
Rice,1198
Rice,1198
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Sorghum,1199
Maize / Beans,1200
Maize / Beans,1200
Maize / Beans,1200
Maize / Beans,1200
Maize / Beans,1200
Maize,1201
Maize,1201
Maize,1201
Maize,1201
Maize,1201
Maize,1201
Maize,1201
Maize,1201
Maize,1201
Maize,1201
Maize,1201
Maize,1201
Maize,1201
Maize,1201
Maize,1201
Beans,1202
Beans,1202
Beans,1202
Groundnuts,1203
Groundnuts,1203
Groundnuts,1203
Groundnuts,1203
Groundnuts,1203
Beans,1204
Beans,1204
Beans,1204
Beans,1204
Maize,1205
Maize,1205
Maize,1205
Maize,1205
Maize,1205
Maize,1205
Maize,1205
Maize,1205
Maize,1205
Other,1206
Other,1206
Other,1206
Other,1206
Other,1206
Other,1206
Other,1206
Other,1206
Other,1206
Other,1206
Other,1206
Other,1206
Other,1206
Other,1206
Other,1206
Other,1206
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Maize,1207
Beans,1208
Beans,1208
Beans,1208
Beans,1208
Beans,1208
Beans,1208
Beans,1208
Maize,1209
Maize,1209
Maize,1209
Maize,1209
Maize,1209
Sorghum,1210
Sorghum,1210
Sorghum,1210
Sorghum,1210
Sorghum,1210
Sorghum,1210
Sorghum,1210
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Beans,1211
Groundnuts,1212
Groundnuts,1212
Groundnuts,1212
Groundnuts,1212
Groundnuts,1212
Groundnuts,1212
Groundnuts,1212
Groundnuts,1212
Groundnuts,1212
Groundnuts,1212
Groundnuts,1212
Groundnuts,1212
Groundnuts,1212
Groundnuts,1212
Groundnuts,1212
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Sorghum,1213
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Rice,1214
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Maize,1215
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Beans,1216
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Sorghum,1217
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Groundnuts,1218
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Maize,1219
Other,1220
Other,1220
Other,1220
Other,1220
Other,1220
Other,1220
Other,1220
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1221
Rice,1222
Rice,1222
Rice,1222
Rice,1222
Rice,1222
Rice,1222
Rice,1222
Rice,1222
Rice,1222
Rice,1222
Rice,1222
Rice,1222
Rice,1222
Rice,1222
Rice,1222
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Maize / Beans,1223
Rice,1224
Rice,1224
Rice,1224
Rice,1224
Rice,1224
Rice,1224
Rice,1224
Rice,1224
Rice,1224
Rice,1224
Rice,1224
Rice,1224
Other,1225
Other,1225
Other,1226
Other,1226
Other,1226
Other,1226
Other,1226
Other,1226
Other,1226
Other,1226
Rice,1227
Rice,1227
Rice,1227
Rice,1227
Rice,1227
Rice,1227
Rice,1227
Rice,1227
Rice,1227
Other,1228
Other,1228
Other,1228
Other,1228
Other,1228
Other,1228
Other,1228
Other,1228
Other,1228
Other,1228
Other,1228
Other,1229
Other,1229
Other,1229
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1230
Rice,1231
Rice,1231
Rice,1231
Rice,1231
Rice,1231
Rice,1231
Rice,1231
Rice,1231
Rice,1231
Rice,1231
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1232
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Rice,1233
Other,1234
Other,1234
Other,1234
Other,1234
Other,1234
Other,1234
Rice,1235
Rice,1235
Rice,1235
Rice,1235
Rice,1235
Rice,1235
Rice,1235
Rice,1235
Rice,1235
Rice,1235
Rice,1235
Rice,1235
Rice,1235
Rice,1235
Rice,1235
Other,1236
Other,1236
Other,1236
Other,1237
Other,1237
Other,1237
Other,1237
Other,1237
Other,1237
Other,1237
Other,1237
Other,1237
Other,1237
Other,1237
Other,1237
Rice,1238
Rice,1238
Rice,1238
Rice,1238
Rice,1238
Rice,1238
Rice,1238
Rice,1238
Rice,1238
Rice,1238
Rice,1238
Rice,1238
Rice,1238
Rice,1238
Rice,1239
Rice,1239
Rice,1239
Rice,1239
Rice,1239
Rice,1239
Rice,1239
Rice,1239
Rice,1239
Rice,1239
Other,1240
Other,1240
Other,1240
Other,1240
Other,1240
Other,1240
Other,1240
Other,1241
Other,1241
Other,1241
Other,1242
Other,1242
Other,1242
Other,1242
Other,1243
Other,1243
Other,1243
Other,1243
Other,1243
Other,1243
Other,1243
Maize / Beans,1244
Maize / Beans,1244
Maize / Beans,1244
Maize / Beans,1244
Maize / Beans,1244
Maize / Beans,1244
Other,1245
Other,1245
Other,1245
Other,1245
Other,1245
Other,1245
Other,1245
Other,1245
Other,1245
Other,1246
Other,1246
Other,1246
Other,1246
Other,1246
Other,1246
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1247
Maize,1248
Maize,1248
Maize,1248
Maize,1248
Maize,1248
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1249
Rice,1250
Rice,1250
Rice,1250
Rice,1250
Rice,1250
Rice,1250
Rice,1250
Rice,1250
Rice,1250
Rice,1250
Rice,1250
Other,1251
Other,1252
Other,1252
Other,1252
Other,1252
Other,1252
Other,1252
Other,1252
Rice,1253
Rice,1253
Rice,1253
Rice,1253
Rice,1253
Rice,1253
Rice,1253
Rice,1253
Rice,1253
Rice,1253
Rice,1253
